ИНН;КПП;Название организации;Имя файла;Номер документа;Дата документа;Всего;Валюта;НДС;НДС 10%;НДС 18%;НДС 20%;Дата доставки;Статус документа;Дата тарификации;Дата изменения статуса;Подразделение;ФИО ответственного;Комментарий;Ссылка;Удален
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230222/01/0200 от 22.02.23;"=""230222/01/0200""";22.02.2023;2 356,78;RUB - Российский рубль;392,79;0,00;0,00;392,79;22.02.2023 14:05:16;Требуется подпись;;22.02.2023 10:05:46;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=42612cc8-202b-4525-b737-7172cad96a5f&documentId=2d665031-1e34-459d-8442-d6dd717ca932;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230222/39/1181 от 22.02.23;"=""230222/39/1181""";22.02.2023;103,06;RUB - Российский рубль;17,18;0,00;0,00;17,18;22.02.2023 18:36:52;Требуется подпись;;22.02.2023 14:40:23;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=1a33e971-d85d-44b0-b4bf-258cbcfab87b&documentId=dd9111e5-eb2f-4021-8a72-4c5d3488e17f;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230223/04/0055 от 23.02.23;"=""230223/04/0055""";23.02.2023;4 852,02;RUB - Российский рубль;808,66;0,00;0,00;808,66;23.02.2023 10:47:40;Требуется подпись;;23.02.2023 07:00:41;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5ba301d4-a0b4-4d2a-9a04-b69ab968f6d3&documentId=335b1d76-ea5f-4047-b79c-62c7c9f5fc9a;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230225/77/0001 от 25.02.23;"=""230225/77/0001""";25.02.2023;7 208,78;RUB - Российский рубль;1 201,46;0,00;0,00;1 201,46;27.02.2023 20:20:36;Требуется подпись;;27.02.2023 16:24:16;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5aa22964-e8d2-4222-8a23-3db04a75d770&documentId=9ee11c9b-2284-4676-b7b0-a3eb86d3646a;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230227/13/0125 от 27.02.23;"=""230227/13/0125""";27.02.2023;471,11;RUB - Российский рубль;78,52;0,00;0,00;78,52;27.02.2023 14:05:19;Требуется подпись;;27.02.2023 10:05:30;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c3e2de24-92cd-4aec-a2a8-a1ebae0813c5&documentId=dc20aa84-97bc-4705-9603-113fb731bdc4;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230227/32/0002 от 27.02.23;"=""230227/32/0002""";27.02.2023;5 231,52;RUB - Российский рубль;871,92;0,00;0,00;871,92;27.02.2023 05:50:45;Требуется подпись;;27.02.2023 03:41:52;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c230b55c-f505-421b-b1f9-eea8ae2480ce&documentId=ac28fd12-de5f-4139-8264-0c3d5185dd6d;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230227/39/0998 от 27.02.23;"=""230227/39/0998""";27.02.2023;1 698,62;RUB - Российский рубль;283,10;0,00;0,00;283,10;27.02.2023 18:24:09;Требуется подпись;;27.02.2023 14:44:08;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=0e840766-801e-4c77-ae01-a3b734987ce4&documentId=d252b897-9553-4f3b-9a85-c79ab1d74138;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230227/85/0020 от 27.02.23;"=""230227/85/0020""";27.02.2023;15 104,94;RUB - Российский рубль;2 517,49;0,00;0,00;2 517,49;27.02.2023 13:17:07;Требуется подпись;;27.02.2023 09:17:13;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=7f283af0-9153-4d52-a151-97289997b251&documentId=3dd35d7d-888c-4007-8ff9-ca5d9dfe46ec;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230227/13/1153 от 27.02.23;"=""230227/13/1153""";27.02.2023;467,32;RUB - Российский рубль;77,89;0,00;0,00;77,89;27.02.2023 19:29:02;Требуется подпись;;27.02.2023 15:45:57;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=4c45c822-ca28-403b-b0c1-2804bc090184&documentId=d714303d-37f6-4007-933d-2565a576175d;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230228/13/1483 от 28.02.23;"=""230228/13/1483""";28.02.2023;645,18;RUB - Российский рубль;107,53;0,00;0,00;107,53;28.02.2023 20:50:29;Требуется подпись;;28.02.2023 17:03:12;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d0ee5da0-a19c-4ecd-89dc-118ddd2fa271&documentId=1d364ebe-b113-4ead-9d1b-492f0aac9160;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230228/12/0018 от 28.02.23;"=""230228/12/0018""";28.02.2023;23 663,44;RUB - Российский рубль;3 943,91;0,00;0,00;3 943,91;28.02.2023 11:43:45;Требуется подпись;;28.02.2023 07:45:48;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=f5a0e25f-69a7-46e9-b5a7-08b603edef05&documentId=8a68b644-3276-4e0c-b8bd-466055938ed3;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230228/75/0001 от 28.02.23;"=""230228/75/0001""";28.02.2023;1 821,26;RUB - Российский рубль;303,54;0,00;0,00;303,54;01.03.2023 08:57:15;Требуется подпись;;01.03.2023 04:57:37;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=7c7b243c-1a09-45db-a81f-f84439cab60b&documentId=6e864003-3b48-436e-a183-a554287ab60a;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230228/11/0419 от 28.02.23;"=""230228/11/0419""";28.02.2023;2 906,58;RUB - Российский рубль;484,43;0,00;0,00;484,43;02.03.2023 12:20:54;Требуется подпись;;02.03.2023 08:21:04;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d058713b-19f9-4145-b692-f7b5508d8158&documentId=671e8d86-0e1a-4dde-89a1-5d91b729b4e1;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230301/77/0001 от 01.03.23;"=""230301/77/0001""";01.03.2023;6 941,79;RUB - Российский рубль;1 156,97;0,00;0,00;1 156,97;01.03.2023 20:12:13;Требуется подпись;;01.03.2023 16:12:41;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c89a684a-d042-4a0b-9b1d-f3eb97bb2168&documentId=5b8521ef-995a-4af5-b028-33d202818e11;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230301/39/1783 от 01.03.23;"=""230301/39/1783""";01.03.2023;3 949,58;RUB - Российский рубль;658,26;0,00;0,00;658,26;01.03.2023 19:54:12;Требуется подпись;;01.03.2023 15:54:50;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=2f6a39f8-7805-4a9d-b4d3-87dbeb73d170&documentId=4731b657-0243-40e9-8bb6-67771573a9b5;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230302/13/1444 от 02.03.23;"=""230302/13/1444""";02.03.2023;239,34;RUB - Российский рубль;39,89;0,00;0,00;39,89;02.03.2023 21:33:44;Требуется подпись;;02.03.2023 17:34:43;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=58bafef7-e461-4173-97ba-7568fb8f1acd&documentId=e524f506-9157-4f84-a010-e5e4e1baa837;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230302/41/0001 от 02.03.23;"=""230302/41/0001""";02.03.2023;622,86;RUB - Российский рубль;103,81;0,00;0,00;103,81;02.03.2023 10:43:54;Требуется подпись;;02.03.2023 06:43:56;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=ff1eafbb-8579-49c9-8c4b-007e9d887641&documentId=4de0b8b9-f265-4e55-8ebe-38c758ed476d;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230302/13/0299 от 02.03.23;"=""230302/13/0299""";02.03.2023;298,94;RUB - Российский рубль;49,83;0,00;0,00;49,83;02.03.2023 15:30:34;Требуется подпись;;02.03.2023 11:30:42;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=ee5cef12-d8d8-43fc-b73e-8e01ce381a2f&documentId=0db39aa0-f86d-4d7c-b435-987a47f48f91;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230303/57/0158 от 03.03.23;"=""230303/57/0158""";03.03.2023;1 819,33;RUB - Российский рубль;303,22;0,00;0,00;303,22;03.03.2023 18:54:19;Требуется подпись;;03.03.2023 15:03:30;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=91bc769a-0fe2-4944-ac6f-574c2f7f2794&documentId=d2b7b92c-fad8-40c3-9425-11a7f5fdf79e;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230303/13/0847 от 03.03.23;"=""230303/13/0847""";03.03.2023;317,50;RUB - Российский рубль;52,92;0,00;0,00;52,92;03.03.2023 17:20:19;Требуется подпись;;03.03.2023 13:31:20;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=961a8066-1bb5-4b98-a59e-7994b4dd8900&documentId=fd47c3cb-39fb-4354-afdd-7d7d2997936a;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230303/39/0974 от 03.03.23;"=""230303/39/0974""";03.03.2023;570,42;RUB - Российский рубль;95,07;0,00;0,00;95,07;03.03.2023 17:23:34;Требуется подпись;;03.03.2023 13:31:19;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=272a0d95-5f5f-4b02-b8fc-64a199d2c6d1&documentId=3c8647ea-1466-4be1-bea6-ea59b9e9826e;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230303/39/0932 от 03.03.23;"=""230303/39/0932""";03.03.2023;108,50;RUB - Российский рубль;18,08;0,00;0,00;18,08;03.03.2023 17:26:06;Требуется подпись;;03.03.2023 13:31:35;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=08759e5a-380d-471c-bfe0-7bceb7b1fec3&documentId=4486c48c-cea4-4a5d-8d0b-a27123a03fae;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230303/77/0001 от 03.03.23;"=""230303/77/0001""";03.03.2023;15 826,51;RUB - Российский рубль;2 637,77;0,00;0,00;2 637,77;03.03.2023 18:21:31;Требуется подпись;;03.03.2023 14:33:05;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=f0642f0d-6967-49a6-a669-8978ac9e896b&documentId=8580c99c-eed1-4217-b039-da10f8cf2830;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230303/11/0001 от 03.03.23;"=""230303/11/0001""";03.03.2023;14 616,17;RUB - Российский рубль;2 436,04;0,00;0,00;2 436,04;03.03.2023 07:52:00;Требуется подпись;;03.03.2023 04:11:14;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=19dd8e85-e741-4256-9208-a4275476252b&documentId=4617e7d9-cff7-41f1-a8fc-a0130675c949;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230304/41/0001 от 04.03.23;"=""230304/41/0001""";04.03.2023;2 270,85;RUB - Российский рубль;378,48;0,00;0,00;378,48;04.03.2023 11:28:30;Требуется подпись;;04.03.2023 09:15:18;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d3ac3807-cb00-44f7-8a55-7435d5625544&documentId=6d813a34-9570-4cb4-b76e-a64d00da1994;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230304/67/0001 от 04.03.23;"=""230304/67/0001""";04.03.2023;8 691,67;RUB - Российский рубль;1 448,61;0,00;0,00;1 448,61;04.03.2023 10:38:17;Требуется подпись;;04.03.2023 09:14:30;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=14b86967-d0bb-4f48-a9f0-a730309bb681&documentId=52155aea-560a-4381-b56d-d87ed413c03a;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230304/67/0036 от 04.03.23;"=""230304/67/0036""";04.03.2023;5 812,49;RUB - Российский рубль;968,75;0,00;0,00;968,75;04.03.2023 10:48:59;Требуется подпись;;04.03.2023 09:14:38;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=adb5693d-eae4-46f3-9683-2c3c90f044f4&documentId=364d1cf1-7de1-493e-8842-50057ebd529f;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230306/37/0748 от 06.03.23;"=""230306/37/0748""";06.03.2023;7 042,85;RUB - Российский рубль;1 173,81;0,00;0,00;1 173,81;07.03.2023 10:18:01;Требуется подпись;;07.03.2023 06:19:24;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=2615ba4b-4c16-4cf6-bdf2-adc6efc9eb9d&documentId=f565c326-5cc4-4eb1-9cb5-042972e12469;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230306/41/0001 от 06.03.23;"=""230306/41/0001""";06.03.2023;1 115,54;RUB - Российский рубль;185,92;0,00;0,00;185,92;06.03.2023 10:26:59;Требуется подпись;;06.03.2023 06:27:10;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=1998189a-a5f8-4e61-b9a9-b614ecd424c8&documentId=b9b738f0-795b-429b-a81f-b6c30f1353c2;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230307/39/1017 от 07.03.23;"=""230307/39/1017""";07.03.2023;8 118,82;RUB - Российский рубль;1 353,14;0,00;0,00;1 353,14;07.03.2023 18:07:12;Требуется подпись;;07.03.2023 14:12:52;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=1698df50-9d08-445b-a761-73a29c7e3288&documentId=c4e38fb4-e0ef-425d-89c9-84d41abe7eb6;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230307/39/1015 от 07.03.23;"=""230307/39/1015""";07.03.2023;2 197,62;RUB - Российский рубль;366,27;0,00;0,00;366,27;07.03.2023 17:57:16;Требуется подпись;;07.03.2023 14:12:52;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5ccd49a1-9693-480c-8ec7-723e597c1798&documentId=bf91fe76-f0d1-4d1f-9b43-44b82cdb249c;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230307/36/0240 от 07.03.23;"=""230307/36/0240""";07.03.2023;3 600,78;RUB - Российский рубль;600,13;0,00;0,00;600,13;07.03.2023 13:46:06;Требуется подпись;;07.03.2023 09:48:26;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=4a23c943-13d7-4926-88fc-619d2889074f&documentId=a45b9224-ccb6-49fc-91fc-2228b04bb607;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230307/39/1138 от 07.03.23;"=""230307/39/1138""";07.03.2023;1 463,58;RUB - Российский рубль;243,93;0,00;0,00;243,93;07.03.2023 18:38:14;Требуется подпись;;07.03.2023 14:43:49;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=0322dcbe-1fc9-4bcd-b280-dc5aa67dd711&documentId=37c92b9b-ddd1-4063-b1f2-a10e4f8dcf1c;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230308/13/0540 от 08.03.23;"=""230308/13/0540""";08.03.2023;8 339,94;RUB - Российский рубль;1 389,99;0,00;0,00;1 389,99;08.03.2023 16:50:57;Требуется подпись;;08.03.2023 12:54:36;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=e3fd42b4-1795-44b8-ac60-c7cda1067d60&documentId=1e385a1d-fb48-4806-9cb7-2da12d42ffe7;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230308/41/0001 от 08.03.23;"=""230308/41/0001""";08.03.2023;694,27;RUB - Российский рубль;115,71;0,00;0,00;115,71;08.03.2023 11:04:35;Требуется подпись;;08.03.2023 07:07:59;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=1d97fe8a-c2f4-460a-8677-10afb9145ccf&documentId=18abc788-1f4f-42f1-8bf8-08b63d36ad36;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230309/92/0054 от 09.03.23;"=""230309/92/0054""";09.03.2023;2 655,00;RUB - Российский рубль;442,50;0,00;0,00;442,50;09.03.2023 15:26:30;Требуется подпись;;09.03.2023 11:26:51;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=a5e81878-923b-4803-aa69-3029d0a14d96&documentId=4941b66e-32fd-4730-892a-712b6987bb3e;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230309/39/0271 от 09.03.23;"=""230309/39/0271""";09.03.2023;440,25;RUB - Российский рубль;73,38;0,00;0,00;73,38;09.03.2023 15:09:16;Требуется подпись;;09.03.2023 11:09:32;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=9890e2c8-a4a3-484f-b77b-f804996fd572&documentId=0ca2d73a-bb1b-4ce4-8453-25d7f61d8763;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230310/13/0173 от 10.03.23;"=""230310/13/0173""";10.03.2023;8 061,82;RUB - Российский рубль;1 343,64;0,00;0,00;1 343,64;10.03.2023 14:14:51;Требуется подпись;;10.03.2023 10:16:21;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=ecaa49c2-d9d9-4fe7-9f29-81ac065ad38e&documentId=82daf568-0308-46b5-8bf3-84fc57048188;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230310/112/0001 от 10.03.23;"=""230310/112/0001""";10.03.2023;2 083,62;RUB - Российский рубль;347,27;0,00;0,00;347,27;11.03.2023 14:46:07;Требуется подпись;;11.03.2023 10:51:40;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=28d0d70a-997e-404f-83db-dd1e04225aa3&documentId=fb40d533-f3f8-484a-a93a-ba44257c3a79;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230310/39/0329 от 10.03.23;"=""230310/39/0329""";10.03.2023;3 676,57;RUB - Российский рубль;612,76;0,00;0,00;612,76;10.03.2023 15:17:11;Требуется подпись;;10.03.2023 11:22:22;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=1497f757-4a9e-4c7d-88ae-823fd613a775&documentId=4e9f190f-7035-4198-ad9f-07f4481142fe;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230310/13/1007 от 10.03.23;"=""230310/13/1007""";10.03.2023;351,78;RUB - Российский рубль;58,63;0,00;0,00;58,63;10.03.2023 18:36:00;Требуется подпись;;10.03.2023 15:00:28;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=e54fdffc-f48d-43ab-aca6-fdffe2c1dbe0&documentId=f1f03a8e-c3d0-4fc4-ab69-770927e60168;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230310/45/0001 от 10.03.23;"=""230310/45/0001""";10.03.2023;6 306,75;RUB - Российский рубль;1 051,13;0,00;0,00;1 051,13;10.03.2023 15:09:41;Требуется подпись;;10.03.2023 11:11:50;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5578c9c5-12a9-47df-9d61-27aaa9bb7f91&documentId=0d5ac47c-2fa5-4764-ab26-46b821d63615;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230310/39/0996 от 10.03.23;"=""230310/39/0996""";10.03.2023;1 155,31;RUB - Российский рубль;192,55;0,00;0,00;192,55;10.03.2023 18:29:29;Требуется подпись;;10.03.2023 14:30:19;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=eaaff1b6-8e35-4a19-a04c-d43310ce3903&documentId=81b8e3bb-e349-44d5-8007-4dd4d8247047;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230310/39/0978 от 10.03.23;"=""230310/39/0978""";10.03.2023;2 136,15;RUB - Российский рубль;356,03;0,00;0,00;356,03;10.03.2023 18:26:29;Требуется подпись;;10.03.2023 14:30:13;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d3ff969d-5194-4c91-a201-0f10a1dde0cd&documentId=5bc2c2a0-3d66-4360-a84a-5148b486c05a;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230310/27/0001 от 10.03.23;"=""230310/27/0001""";10.03.2023;3 011,78;RUB - Российский рубль;501,96;0,00;0,00;501,96;10.03.2023 11:28:21;Требуется подпись;;10.03.2023 07:28:53;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=adb8c0c2-6f61-4042-9b7d-b89801673320&documentId=2e3253f9-f2b0-444e-8de4-b4c287a7c384;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230310/39/1527 от 10.03.23;"=""230310/39/1527""";10.03.2023;1 600,62;RUB - Российский рубль;266,77;0,00;0,00;266,77;10.03.2023 20:47:08;Требуется подпись;;10.03.2023 17:03:16;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=eb05c865-965a-4793-a2af-05a998b77336&documentId=c08eb129-6ded-424f-b83e-24497d6ad093;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230311/13/0620 от 11.03.23;"=""230311/13/0620""";11.03.2023;952,62;RUB - Российский рубль;158,77;0,00;0,00;158,77;11.03.2023 17:05:59;Требуется подпись;;11.03.2023 13:09:54;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=bbc4fb4a-d155-4742-aa68-d1beda96a713&documentId=7d39283a-0a25-4edd-873e-53866df853ff;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230311/13/0609 от 11.03.23;"=""230311/13/0609""";11.03.2023;12 566,66;RUB - Российский рубль;2 094,44;0,00;0,00;2 094,44;11.03.2023 16:58:41;Требуется подпись;;11.03.2023 13:09:54;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=a836939d-706e-4e72-8012-34cb54f73c3a&documentId=4cd89b0c-26c6-4e91-8e53-1ded8788fa05;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230313/105/0001 от 13.03.23;"=""230313/105/0001""";13.03.2023;4 690,40;RUB - Российский рубль;781,74;0,00;0,00;781,74;13.03.2023 11:47:32;Требуется подпись;;13.03.2023 07:47:46;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=db452767-7a46-410a-a19e-560ce141b7e1&documentId=406ab9de-d92c-45b8-9231-7ba93baf2dd2;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230314/39/1184 от 14.03.23;"=""230314/39/1184""";14.03.2023;6 514,22;RUB - Российский рубль;1 085,70;0,00;0,00;1 085,70;14.03.2023 18:57:01;Требуется подпись;;14.03.2023 15:12:36;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=f0ab715e-46ef-4a9d-819b-78685e9d02c8&documentId=eb0b9978-0ec2-41e2-92b5-e53561663407;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230314/13/0317 от 14.03.23;"=""230314/13/0317""";14.03.2023;1 555,48;RUB - Российский рубль;259,25;0,00;0,00;259,25;14.03.2023 15:10:44;Требуется подпись;;14.03.2023 11:11:10;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=9f18744e-fd5d-4de1-a165-dfc92d9feaab&documentId=d31580da-c465-4045-8a94-4df933ee1af7;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230314/16/1288 от 14.03.23;"=""230314/16/1288""";14.03.2023;6 799,40;RUB - Российский рубль;1 133,23;0,00;0,00;1 133,23;15.03.2023 04:27:59;Требуется подпись;;15.03.2023 03:58:12;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=6c0f53e5-893f-4d97-aac3-2920410bd270&documentId=2aca0d01-a406-4c05-85c9-5ab256416473;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230314/13/1838 от 14.03.23;"=""230314/13/1838""";14.03.2023;889,32;RUB - Российский рубль;148,22;0,00;0,00;148,22;15.03.2023 12:20:08;Требуется подпись;;15.03.2023 08:20:24;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=40a6f492-43df-477e-b9d7-24cfdb7376bd&documentId=391b60dc-15c8-4125-8d93-12ddc7bdb17e;
